rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,stoch1,stoch2,stoch3,stoch4,stoch5,stoch6,ema20Slope1,ema20Slope2,ema20Slope3,ema20Slope4,ema20Slope5,ema20Slope6,ema50Slope1,ema50Slope2,ema50Slope3,ema50Slope4,ema50Slope5,ema50Slope6,ema100Slope1,ema100Slope2,ema100Slope3,ema100Slope4,ema100Slope5,ema100Slope6,ema200Slope1,ema200Slope2,ema200Slope3,ema200Slope4,ema200Slope5,ema200Slope6,std1,std2,std3,std4,std5,std6,mom1,mom2,mom3,mom4,mom5,mom6,BB_up_percen1,BB_up_percen2,BB_up_percen3,BB_up_percen4,BB_up_percen5,BB_up_percen6,cci1,cci2,cci3,cci4,cci5,cci6,force1,force2,force3,force4,force5,force6,macd1,macd2,macd3,macd4,macd5,macd6,bearsPower1,bearsPower2,bearsPower3,bearsPower4,bearsPower5,bearsPower6,bullsPower1,bullsPower2,bullsPower3,bullsPower4,bullsPower5,bullsPower6,WPR1,WPR2,WPR3,WPR4,WPR5,WPR6,close1,close2,close3,close4,close5,close6,hour,dayOfWeek,tipo
38.47,37.86,34.16,40.39,42.53,41.48,27.11,26.25,28.79,29.72,18.97,10.78,-0.00028,-0.00032,-0.00045,-0.00023,-0.00017,-0.00022,-0.00019,-0.00021,-0.00026,-0.00016,-0.00014,-0.00015,-0.00009,-0.0001,-0.00012,-0.00007,-0.00005,-0.00006,-1.11175,0.00002,0.00001,0.00003,0.00004,0.00004,0.0022,0.00215,0.00209,0.00196,0.00223,0.00242,99.53,99.66,99.57,100.06,100.04,100.09,0.2,0.16,0.02,0.29,0.37,0.32,-87.31,-115.38,-130.22,-77.04,-62.47,-69.11,-3.97,-3.76,-8.31,-3.46,1.76,0.08,-0.0016,-0.00156,-0.00148,-0.00125,-0.00121,-0.00121,-0.00222,-0.00361,-0.0041,-0.00244,-0.00254,-0.00251,-0.00162,-0.00218,-0.00065,-0.00009,-0.00032,-0.00113,-82.32,-83.92,-93.82,-83.71,-73.35,-77.12,1.1135,1.1135,1.1135,1.1135,1.1135,1.1135,4,3,0
37.91,38.47,37.86,34.16,40.39,42.53,33.45,27.11,26.25,28.79,29.72,18.97,-0.00027,-0.00028,-0.00032,-0.00045,-0.00023,-0.00017,-0.0002,-0.00019,-0.00021,-0.00026,-0.00016,-0.00014,-0.00009,-0.00009,-0.0001,-0.00012,-0.00007,-0.00005,-1.11177,0.00002,0.00002,0.00001,0.00003,0.00004,0.00227,0.0022,0.00215,0.00209,0.00196,0.00223,99.44,99.53,99.66,99.57,100.06,100.04,0.19,0.2,0.16,0.02,0.29,0.37,-78.52,-87.31,-115.38,-130.22,-77.04,-62.47,-1.83,-3.97,-3.76,-8.31,-3.46,1.76,-0.00163,-0.0016,-0.00156,-0.00148,-0.00125,-0.00121,-0.00177,-0.00222,-0.00361,-0.0041,-0.00244,-0.00254,-0.00121,-0.00162,-0.00218,-0.00065,-0.00009,-0.00032,-84.56,-82.32,-83.92,-93.82,-83.71,-73.35,1.1133,1.1133,1.1133,1.1133,1.1133,1.1133,8,3,0
41.9,37.91,38.47,37.86,34.16,40.39,43.4,33.45,27.11,26.25,28.79,29.72,-0.00016,-0.00027,-0.00028,-0.00032,-0.00045,-0.00023,-0.00015,-0.0002,-0.00019,-0.00021,-0.00026,-0.00016,-0.00007,-0.00009,-0.00009,-0.0001,-0.00012,-0.00007,-1.11179,0.00002,0.00002,0.00002,0.00001,0.00003,0.00232,0.00227,0.0022,0.00215,0.00209,0.00196,99.57,99.44,99.53,99.66,99.57,100.06,0.3,0.19,0.2,0.16,0.02,0.29,-61.88,-78.52,-87.31,-115.38,-130.22,-77.04,-5.71,-1.83,-3.97,-3.76,-8.31,-3.46,-0.00156,-0.00163,-0.0016,-0.00156,-0.00148,-0.00125,-0.0022,-0.00177,-0.00222,-0.00361,-0.0041,-0.00244,-0.00036,-0.00121,-0.00162,-0.00218,-0.00065,-0.00009,-74.65,-84.56,-82.32,-83.92,-93.82,-83.71,1.1142,1.1142,1.1142,1.1142,1.1142,1.1142,12,3,0
44.1,41.9,37.91,38.47,37.86,34.16,57.02,43.4,33.45,27.11,26.25,28.79,-0.00009,-0.00016,-0.00027,-0.00028,-0.00032,-0.00045,-0.00012,-0.00015,-0.0002,-0.00019,-0.00021,-0.00026,-0.00006,-0.00007,-0.00009,-0.00009,-0.0001,-0.00012,-1.11181,0.00002,0.00002,0.00002,0.00002,0.00001,0.00233,0.00232,0.00227,0.0022,0.00215,0.00209,99.59,99.57,99.44,99.53,99.66,99.57,0.35,0.3,0.19,0.2,0.16,0.02,-21.85,-61.88,-78.52,-87.31,-115.38,-130.22,-7.69,-5.71,-1.83,-3.97,-3.76,-8.31,-0.00144,-0.00156,-0.00163,-0.0016,-0.00156,-0.00148,-0.00116,-0.0022,-0.00177,-0.00222,-0.00361,-0.0041,0.00067,-0.00036,-0.00121,-0.00162,-0.00218,-0.00065,-69.01,-74.65,-84.56,-82.32,-83.92,-93.82,1.1148,1.1148,1.1148,1.1148,1.1148,1.1148,16,3,0
43.8,44.1,41.9,37.91,38.47,37.86,72.44,57.02,43.4,33.45,27.11,26.25,-0.00009,-0.00009,-0.00016,-0.00027,-0.00028,-0.00032,-0.00012,-0.00012,-0.00015,-0.0002,-0.00019,-0.00021,-0.00006,-0.00006,-0.00007,-0.00009,-0.00009,-0.0001,-1.11184,0.00003,0.00002,0.00002,0.00002,0.00002,0.00232,0.00233,0.00232,0.00227,0.0022,0.00215,99.57,99.59,99.57,99.44,99.53,99.66,0.36,0.35,0.3,0.19,0.2,0.16,-35.95,-21.85,-61.88,-78.52,-87.31,-115.38,-5.45,-7.69,-5.71,-1.83,-3.97,-3.76,-0.00134,-0.00144,-0.00156,-0.00163,-0.0016,-0.00156,-0.00187,-0.00116,-0.0022,-0.00177,-0.00222,-0.00361,-0.00002,0.00067,-0.00036,-0.00121,-0.00162,-0.00218,-69.97,-69.01,-74.65,-84.56,-82.32,-83.92,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,20,3,0
52.22,43.8,44.1,41.9,37.91,38.47,83.95,72.44,57.02,43.4,33.45,27.11,0.00012,-0.00009,-0.00009,-0.00016,-0.00027,-0.00028,-0.00003,-0.00012,-0.00012,-0.00015,-0.0002,-0.00019,-0.00002,-0.00006,-0.00006,-0.00007,-0.00009,-0.00009,-1.11187,0.00003,0.00003,0.00002,0.00002,0.00002,0.00229,0.00232,0.00233,0.00232,0.00227,0.0022,99.88,99.57,99.59,99.57,99.44,99.53,0.6,0.36,0.35,0.3,0.19,0.2,108.18,-35.95,-21.85,-61.88,-78.52,-87.31,0.72,-5.45,-7.69,-5.71,-1.83,-3.97,-0.00108,-0.00134,-0.00144,-0.00156,-0.00163,-0.0016,-0.00069,-0.00187,-0.00116,-0.0022,-0.00177,-0.00222,0.00174,-0.00002,0.00067,-0.00036,-0.00121,-0.00162,-24.39,-69.97,-69.01,-74.65,-84.56,-82.32,1.1168,1.1168,1.1168,1.1168,1.1168,1.1168,0,4,0
50.25,52.22,43.8,44.1,41.9,37.91,84.86,83.95,72.44,57.02,43.4,33.45,0.00006,0.00012,-0.00009,-0.00009,-0.00016,-0.00027,-0.00005,-0.00003,-0.00012,-0.00012,-0.00015,-0.0002,-0.00003,-0.00002,-0.00006,-0.00006,-0.00007,-0.00009,-1.11192,0.00005,0.00003,0.00003,0.00002,0.00002,0.00218,0.00229,0.00232,0.00233,0.00232,0.00227,100.04,99.88,99.57,99.59,99.57,99.44,0.55,0.6,0.36,0.35,0.3,0.19,141.5,108.18,-35.95,-21.85,-61.88,-78.52,1.09,0.72,-5.45,-7.69,-5.71,-1.83,-0.0009,-0.00108,-0.00134,-0.00144,-0.00156,-0.00163,0.00071,-0.00069,-0.00187,-0.00116,-0.0022,-0.00177,0.00181,0.00174,-0.00002,0.00067,-0.00036,-0.00121,-15.43,-24.39,-69.97,-69.01,-74.65,-84.56,1.1163,1.1163,1.1163,1.1163,1.1163,1.1163,4,4,0
53.04,50.25,52.22,43.8,44.1,41.9,92.62,84.86,83.95,72.44,57.02,43.4,0.00013,0.00006,0.00012,-0.00009,-0.00009,-0.00016,-0.00002,-0.00005,-0.00003,-0.00012,-0.00012,-0.00015,-0.00001,-0.00003,-0.00002,-0.00006,-0.00006,-0.00007,-1.11196,0.00004,0.00005,0.00003,0.00003,0.00002,0.00203,0.00218,0.00229,0.00232,0.00233,0.00232,100.21,100.04,99.88,99.57,99.59,99.57,0.67,0.55,0.6,0.36,0.35,0.3,137.25,141.5,108.18,-35.95,-21.85,-61.88,1.31,1.09,0.72,-5.45,-7.69,-5.71,-0.00069,-0.0009,-0.00108,-0.00134,-0.00144,-0.00156,0.00064,0.00071,-0.00069,-0.00187,-0.00116,-0.0022,0.00159,0.00181,0.00174,-0.00002,0.00067,-0.00036,-1.52,-15.43,-24.39,-69.97,-69.01,-74.65,1.1171,1.1171,1.1171,1.1171,1.1171,1.1171,8,4,0
51.85,53.04,50.25,52.22,43.8,44.1,85.85,92.62,84.86,83.95,72.44,57.02,0.00009,0.00013,0.00006,0.00012,-0.00009,-0.00009,-0.00003,-0.00002,-0.00005,-0.00003,-0.00012,-0.00012,-0.00002,-0.00001,-0.00003,-0.00002,-0.00006,-0.00006,-1.11201,0.00005,0.00004,0.00005,0.00003,0.00003,0.00192,0.00203,0.00218,0.00229,0.00232,0.00233,100.21,100.21,100.04,99.88,99.57,99.59,0.66,0.67,0.55,0.6,0.36,0.35,104.54,137.25,141.5,108.18,-35.95,-21.85,1.4,1.31,1.09,0.72,-5.45,-7.69,-0.00054,-0.00069,-0.0009,-0.00108,-0.00134,-0.00144,-0.00031,0.00064,0.00071,-0.00069,-0.00187,-0.00116,0.00205,0.00159,0.00181,0.00174,-0.00002,0.00067,-16.92,-1.52,-15.43,-24.39,-69.97,-69.01,1.1168,1.1168,1.1168,1.1168,1.1168,1.1168,12,4,0
48.9,51.85,53.04,50.25,52.22,43.8,77.2,85.85,92.62,84.86,83.95,72.44,0.00001,0.00009,0.00013,0.00006,0.00012,-0.00009,-0.00006,-0.00003,-0.00002,-0.00005,-0.00003,-0.00012,-0.00003,-0.00002,-0.00001,-0.00003,-0.00002,-0.00006,-1.11206,0.00005,0.00005,0.00004,0.00005,0.00003,0.00177,0.00192,0.00203,0.00218,0.00229,0.00232,100.05,100.21,100.21,100.04,99.88,99.57,0.59,0.66,0.67,0.55,0.6,0.36,78.62,104.54,137.25,141.5,108.18,-35.95,0.34,1.4,1.31,1.09,0.72,-5.45,-0.00048,-0.00054,-0.00069,-0.0009,-0.00108,-0.00134,-0.00012,-0.00031,0.00064,0.00071,-0.00069,-0.00187,0.00164,0.00205,0.00159,0.00181,0.00174,-0.00002,-29.1,-16.92,-1.52,-15.43,-24.39,-69.97,1.116,1.116,1.116,1.116,1.116,1.116,16,4,0
46.76,48.9,51.85,53.04,50.25,52.22,56.24,77.2,85.85,92.62,84.86,83.95,-0.00004,0.00001,0.00009,0.00013,0.00006,0.00012,-0.00008,-0.00006,-0.00003,-0.00002,-0.00005,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,-0.00003,-0.00002,-1.1121,0.00004,0.00005,0.00005,0.00004,0.00005,0.00157,0.00177,0.00192,0.00203,0.00218,0.00229,99.97,100.05,100.21,100.21,100.04,99.88,0.55,0.59,0.66,0.67,0.55,0.6,30.14,78.62,104.54,137.25,141.5,108.18,0.74,0.34,1.4,1.31,1.09,0.72,-0.00046,-0.00048,-0.00054,-0.00069,-0.0009,-0.00108,-0.00122,-0.00012,-0.00031,0.00064,0.00071,-0.00069,0.00064,0.00164,0.00205,0.00159,0.00181,0.00174,-38.24,-29.1,-16.92,-1.52,-15.43,-24.39,1.1155,1.1155,1.1155,1.1155,1.1155,1.1155,20,4,0
45.1,46.76,48.9,51.85,53.04,50.25,36.33,56.24,77.2,85.85,92.62,84.86,-0.00008,-0.00004,0.00001,0.00009,0.00013,0.00006,-0.00009,-0.00008,-0.00006,-0.00003,-0.00002,-0.00005,-0.00005,-0.00004,-0.00003,-0.00002,-0.00001,-0.00003,-1.11213,0.00003,0.00004,0.00005,0.00005,0.00004,0.00145,0.00157,0.00177,0.00192,0.00203,0.00218,100.01,99.97,100.05,100.21,100.21,100.04,0.5,0.55,0.59,0.66,0.67,0.55,1.11,30.14,78.62,104.54,137.25,141.5,1.64,0.74,0.34,1.4,1.31,1.09,-0.00048,-0.00046,-0.00048,-0.00054,-0.00069,-0.0009,-0.00174,-0.00122,-0.00012,-0.00031,0.00064,0.00071,0.00008,0.00064,0.00164,0.00205,0.00159,0.00181,-45.35,-38.24,-29.1,-16.92,-1.52,-15.43,1.1151,1.1151,1.1151,1.1151,1.1151,1.1151,0,5,0
44.37,45.1,46.76,48.9,51.85,53.04,29.09,36.33,56.24,77.2,85.85,92.62,-0.00009,-0.00008,-0.00004,0.00001,0.00009,0.00013,-0.00009,-0.00009,-0.00008,-0.00006,-0.00003,-0.00002,-0.00005,-0.00005,-0.00004,-0.00003,-0.00002,-0.00001,-1.11216,0.00003,0.00003,0.00004,0.00005,0.00005,0.00142,0.00145,0.00157,0.00177,0.00192,0.00203,100.22,100.01,99.97,100.05,100.21,100.21,0.48,0.5,0.55,0.59,0.66,0.67,-6.08,1.11,30.14,78.62,104.54,137.25,0.63,1.64,0.74,0.34,1.4,1.31,-0.0005,-0.00048,-0.00046,-0.00048,-0.00054,-0.00069,-0.00105,-0.00174,-0.00122,-0.00012,-0.00031,0.00064,-0.00023,0.00008,0.00064,0.00164,0.00205,0.00159,-49.4,-45.35,-38.24,-29.1,-16.92,-1.52,1.1149,1.1149,1.1149,1.1149,1.1149,1.1149,4,5,0
50.26,44.37,45.1,46.76,48.9,51.85,39.47,29.09,36.33,56.24,77.2,85.85,0.00004,-0.00009,-0.00008,-0.00004,0.00001,0.00009,-0.00004,-0.00009,-0.00009,-0.00008,-0.00006,-0.00003,-0.00003,-0.00005,-0.00005,-0.00004,-0.00003,-0.00002,-1.11219,0.00003,0.00003,0.00003,0.00004,0.00005,0.00143,0.00142,0.00145,0.00157,0.00177,0.00192,100.25,100.22,100.01,99.97,100.05,100.21,0.71,0.48,0.5,0.55,0.59,0.66,33.56,-6.08,1.11,30.14,78.62,104.54,1.09,0.63,1.64,0.74,0.34,1.4,-0.00042,-0.0005,-0.00048,-0.00046,-0.00048,-0.00054,-0.00098,-0.00105,-0.00174,-0.00122,-0.00012,-0.00031,0.00074,-0.00023,0.00008,0.00064,0.00164,0.00205,-32.15,-49.4,-45.35,-38.24,-29.1,-16.92,1.1161,1.1161,1.1161,1.1161,1.1161,1.1161,8,5,0
54.37,50.26,44.37,45.1,46.76,48.9,52.78,39.47,29.09,36.33,56.24,77.2,0.00013,0.00004,-0.00009,-0.00008,-0.00004,0.00001,0,-0.00004,-0.00009,-0.00009,-0.00008,-0.00006,-0.00001,-0.00003,-0.00005,-0.00005,-0.00004,-0.00003,-1.11223,0.00004,0.00003,0.00003,0.00003,0.00004,0.00148,0.00143,0.00142,0.00145,0.00157,0.00177,100.32,100.25,100.22,100.01,99.97,100.05,0.86,0.71,0.48,0.5,0.55,0.59,123.76,33.56,-6.08,1.11,30.14,78.62,4.46,1.09,0.63,1.64,0.74,0.34,-0.00027,-0.00042,-0.0005,-0.00048,-0.00046,-0.00048,0.00031,-0.00098,-0.00105,-0.00174,-0.00122,-0.00012,0.00292,0.00074,-0.00023,0.00008,0.00064,0.00164,-27.23,-32.15,-49.4,-45.35,-38.24,-29.1,1.1171,1.1171,1.1171,1.1171,1.1171,1.1171,12,5,0
56.25,54.37,50.26,44.37,45.1,46.76,69.01,52.78,39.47,29.09,36.33,56.24,0.00016,0.00013,0.00004,-0.00009,-0.00008,-0.00004,0.00002,0,-0.00004,-0.00009,-0.00009,-0.00008,0,-0.00001,-0.00003,-0.00005,-0.00005,-0.00004,-1.11228,0.00005,0.00004,0.00003,0.00003,0.00003,0.00159,0.00148,0.00143,0.00142,0.00145,0.00157,100.38,100.32,100.25,100.22,100.01,99.97,0.9,0.86,0.71,0.48,0.5,0.55,104.35,123.76,33.56,-6.08,1.11,30.14,4.14,4.46,1.09,0.63,1.64,0.74,-0.00011,-0.00027,-0.00042,-0.0005,-0.00048,-0.00046,0.00004,0.00031,-0.00098,-0.00105,-0.00174,-0.00122,0.00191,0.00292,0.00074,-0.00023,0.00008,0.00064,-19.47,-27.23,-32.15,-49.4,-45.35,-38.24,1.1176,1.1176,1.1176,1.1176,1.1176,1.1176,16,5,0
63.47,56.25,54.37,50.26,44.37,45.1,74.97,69.01,52.78,39.47,29.09,36.33,0.00034,0.00016,0.00013,0.00004,-0.00009,-0.00008,0.0001,0.00002,0,-0.00004,-0.00009,-0.00009,0.00004,0,-0.00001,-0.00003,-0.00005,-0.00005,-1.11233,0.00005,0.00005,0.00004,0.00003,0.00003,0.00192,0.00159,0.00148,0.00143,0.00142,0.00145,100.49,100.38,100.32,100.25,100.22,100.01,1.11,0.9,0.86,0.71,0.48,0.5,207.93,104.35,123.76,33.56,-6.08,1.11,6.64,4.14,4.46,1.09,0.63,1.64,0.00018,-0.00011,-0.00027,-0.00042,-0.0005,-0.00048,0.00089,0.00004,0.00031,-0.00098,-0.00105,-0.00174,0.00427,0.00191,0.00292,0.00074,-0.00023,0.00008,-15.21,-19.47,-27.23,-32.15,-49.4,-45.35,1.1197,1.1197,1.1197,1.1197,1.1197,1.1197,20,5,0
61.43,63.47,56.25,54.37,50.26,44.37,77.28,74.97,69.01,52.78,39.47,29.09,0.00027,0.00034,0.00016,0.00013,0.00004,-0.00009,0.00008,0.0001,0.00002,0,-0.00004,-0.00009,0.00004,0.00004,0,-0.00001,-0.00003,-0.00005,-1.1124,0.00007,0.00005,0.00005,0.00004,0.00003,0.00211,0.00192,0.00159,0.00148,0.00143,0.00142,100.4,100.49,100.38,100.32,100.25,100.22,0.97,1.11,0.9,0.86,0.71,0.48,178.96,207.93,104.35,123.76,33.56,-6.08,2.31,6.64,4.14,4.46,1.09,0.63,0.00038,0.00018,-0.00011,-0.00027,-0.00042,-0.0005,0.00216,0.00089,0.00004,0.00031,-0.00098,-0.00105,0.00321,0.00427,0.00191,0.00292,0.00074,-0.00023,-20.15,-15.21,-19.47,-27.23,-32.15,-49.4,1.1193,1.1193,1.1193,1.1193,1.1193,1.1193,0,1,0
62.5,61.43,63.47,56.25,54.37,50.26,76.6,77.28,74.97,69.01,52.78,39.47,0.00028,0.00027,0.00034,0.00016,0.00013,0.00004,0.00009,0.00008,0.0001,0.00002,0,-0.00004,0.00004,0.00004,0.00004,0,-0.00001,-0.00003,-1.11247,0.00007,0.00007,0.00005,0.00005,0.00004,0.00209,0.00211,0.00192,0.00159,0.00148,0.00143,100.44,100.4,100.49,100.38,100.32,100.25,0.96,0.97,1.11,0.9,0.86,0.71,142.13,178.96,207.93,104.35,123.76,33.56,1.14,2.31,6.64,4.14,4.46,1.09,0.00055,0.00038,0.00018,-0.00011,-0.00027,-0.00042,0.00151,0.00216,0.00089,0.00004,0.00031,-0.00098,0.00264,0.00321,0.00427,0.00191,0.00292,0.00074,-18.22,-20.15,-15.21,-19.47,-27.23,-32.15,1.1196,1.1196,1.1196,1.1196,1.1196,1.1196,4,1,0
59.94,62.5,61.43,63.47,56.25,54.37,70.78,76.6,77.28,74.97,69.01,52.78,0.00021,0.00028,0.00027,0.00034,0.00016,0.00013,0.00007,0.00009,0.00008,0.0001,0.00002,0,0.00003,0.00004,0.00004,0.00004,0,-0.00001,-1.11254,0.00007,0.00007,0.00007,0.00005,0.00005,0.00206,0.00209,0.00211,0.00192,0.00159,0.00148,100.21,100.44,100.4,100.49,100.38,100.32,0.86,0.96,0.97,1.11,0.9,0.86,106,142.13,178.96,207.93,104.35,123.76,1.29,1.14,2.31,6.64,4.14,4.46,0.00065,0.00055,0.00038,0.00018,-0.00011,-0.00027,0.00135,0.00151,0.00216,0.00089,0.00004,0.00031,0.00214,0.00264,0.00321,0.00427,0.00191,0.00292,-24.82,-18.22,-20.15,-15.21,-19.47,-27.23,1.1191,1.1191,1.1191,1.1191,1.1191,1.1191,8,1,0
56.73,59.94,62.5,61.43,63.47,56.25,58.63,70.78,76.6,77.28,74.97,69.01,0.00013,0.00021,0.00028,0.00027,0.00034,0.00016,0.00004,0.00007,0.00009,0.00008,0.0001,0.00002,0.00002,0.00003,0.00004,0.00004,0.00004,0,-1.11261,0.00007,0.00007,0.00007,0.00007,0.00005,0.00196,0.00206,0.00209,0.00211,0.00192,0.00159,100.2,100.21,100.44,100.4,100.49,100.38,0.76,0.86,0.96,0.97,1.11,0.9,83.76,106,142.13,178.96,207.93,104.35,1.81,1.29,1.14,2.31,6.64,4.14,0.00067,0.00065,0.00055,0.00038,0.00018,-0.00011,0.00041,0.00135,0.00151,0.00216,0.00089,0.00004,0.00303,0.00214,0.00264,0.00321,0.00427,0.00191,-33.29,-24.82,-18.22,-20.15,-15.21,-19.47,1.1185,1.1185,1.1185,1.1185,1.1185,1.1185,12,1,0
65.31,56.73,59.94,62.5,61.43,63.47,61.95,58.63,70.78,76.6,77.28,74.97,0.00036,0.00013,0.00021,0.00028,0.00027,0.00034,0.00014,0.00004,0.00007,0.00009,0.00008,0.0001,0.00007,0.00002,0.00003,0.00004,0.00004,0.00004,-1.11267,0.00006,0.00007,0.00007,0.00007,0.00007,0.00202,0.00196,0.00206,0.00209,0.00211,0.00192,100.36,100.2,100.21,100.44,100.4,100.49,1.03,0.76,0.86,0.96,0.97,1.11,100.97,83.76,106,142.13,178.96,207.93,6.86,1.81,1.29,1.14,2.31,6.64,0.00087,0.00067,0.00065,0.00055,0.00038,0.00018,-0.00108,0.00041,0.00135,0.00151,0.00216,0.00089,0.00373,0.00303,0.00214,0.00264,0.00321,0.00427,-10.81,-33.29,-24.82,-18.22,-20.15,-15.21,1.1211,1.1211,1.1211,1.1211,1.1211,1.1211,16,1,0
54.46,65.31,56.73,59.94,62.5,61.43,50.62,61.95,58.63,70.78,76.6,77.28,0.0001,0.00036,0.00013,0.00021,0.00028,0.00027,0.00004,0.00014,0.00004,0.00007,0.00009,0.00008,0.00002,0.00007,0.00002,0.00003,0.00004,0.00004,-1.11275,0.00008,0.00006,0.00007,0.00007,0.00007,0.00191,0.00202,0.00196,0.00206,0.00209,0.00211,100.17,100.36,100.2,100.21,100.44,100.4,0.7,1.03,0.76,0.86,0.96,0.97,69.61,100.97,83.76,106,142.13,178.96,4.32,6.86,1.81,1.29,1.14,2.31,0.00084,0.00087,0.00067,0.00065,0.00055,0.00038,-0.00013,-0.00108,0.00041,0.00135,0.00151,0.00216,0.00353,0.00373,0.00303,0.00214,0.00264,0.00321,-40.12,-10.81,-33.29,-24.82,-18.22,-20.15,1.1187,1.1187,1.1187,1.1187,1.1187,1.1187,20,1,0
52.02,54.46,65.31,56.73,59.94,62.5,44.91,50.62,61.95,58.63,70.78,76.6,0.00003,0.0001,0.00036,0.00013,0.00021,0.00028,0.00001,0.00004,0.00014,0.00004,0.00007,0.00009,0.00001,0.00002,0.00007,0.00002,0.00003,0.00004,-1.11281,0.00006,0.00008,0.00006,0.00007,0.00007,0.0018,0.00191,0.00202,0.00196,0.00206,0.00209,100.18,100.17,100.36,100.2,100.21,100.44,0.6,0.7,1.03,0.76,0.86,0.96,18.41,69.61,100.97,83.76,106,142.13,1.63,4.32,6.86,1.81,1.29,1.14,0.00075,0.00084,0.00087,0.00067,0.00065,0.00055,-0.00075,-0.00013,-0.00108,0.00041,0.00135,0.00151,0.00116,0.00353,0.00373,0.00303,0.00214,0.00264,-47.83,-40.12,-10.81,-33.29,-24.82,-18.22,1.1181,1.1181,1.1181,1.1181,1.1181,1.1181,0,2,0
53.01,52.02,54.46,65.31,56.73,59.94,26.13,44.91,50.62,61.95,58.63,70.78,0.00005,0.00003,0.0001,0.00036,0.00013,0.00021,0.00002,0.00001,0.00004,0.00014,0.00004,0.00007,0.00001,0.00001,0.00002,0.00007,0.00002,0.00003,-1.11286,0.00005,0.00006,0.00008,0.00006,0.00007,0.00167,0.0018,0.00191,0.00202,0.00196,0.00206,100.26,100.18,100.17,100.36,100.2,100.21,0.62,0.6,0.7,1.03,0.76,0.86,7.29,18.41,69.61,100.97,83.76,106,1.75,1.63,4.32,6.86,1.81,1.29,0.0007,0.00075,0.00084,0.00087,0.00067,0.00065,-0.00043,-0.00075,-0.00013,-0.00108,0.00041,0.00135,0.00022,0.00116,0.00353,0.00373,0.00303,0.00214,-44.47,-47.83,-40.12,-10.81,-33.29,-24.82,1.1184,1.1184,1.1184,1.1184,1.1184,1.1184,4,2,0
55.22,53.01,52.02,54.46,65.31,56.73,27.86,26.13,44.91,50.62,61.95,58.63,0.00011,0.00005,0.00003,0.0001,0.00036,0.00013,0.00005,0.00002,0.00001,0.00004,0.00014,0.00004,0.00002,0.00001,0.00001,0.00002,0.00007,0.00002,-1.11292,0.00005,0.00005,0.00006,0.00008,0.00006,0.00169,0.00167,0.0018,0.00191,0.00202,0.00196,100.35,100.26,100.18,100.17,100.36,100.2,0.69,0.62,0.6,0.7,1.03,0.76,21.64,7.29,18.41,69.61,100.97,83.76,1.59,1.75,1.63,4.32,6.86,1.81,0.0007,0.0007,0.00075,0.00084,0.00087,0.00067,-0.00036,-0.00043,-0.00075,-0.00013,-0.00108,0.00041,0.00085,0.00022,0.00116,0.00353,0.00373,0.00303,-39.95,-44.47,-47.83,-40.12,-10.81,-33.29,1.119,1.119,1.119,1.119,1.119,1.119,8,2,0
70.13,55.22,53.01,52.02,54.46,65.31,59.42,27.86,26.13,44.91,50.62,61.95,0.00066,0.00011,0.00005,0.00003,0.0001,0.00036,0.00028,0.00005,0.00002,0.00001,0.00004,0.00014,0.00014,0.00002,0.00001,0.00001,0.00002,0.00007,-1.11298,0.00006,0.00005,0.00005,0.00006,0.00008,0.00231,0.00169,0.00167,0.0018,0.00191,0.00202,100.9,100.35,100.26,100.18,100.17,100.36,1.25,0.69,0.62,0.6,0.7,1.03,231.93,21.64,7.29,18.41,69.61,100.97,15.35,1.59,1.75,1.63,4.32,6.86,0.00116,0.0007,0.0007,0.00075,0.00084,0.00087,-0.0011,-0.00036,-0.00043,-0.00075,-0.00013,-0.00108,0.00615,0.00085,0.00022,0.00116,0.00353,0.00373,-5.27,-39.95,-44.47,-47.83,-40.12,-10.81,1.1249,1.1249,1.1249,1.1249,1.1249,1.1249,12,2,0
74.43,70.13,55.22,53.01,52.02,54.46,81.96,59.42,27.86,26.13,44.91,50.62,0.00086,0.00066,0.00011,0.00005,0.00003,0.0001,0.00037,0.00028,0.00005,0.00002,0.00001,0.00004,0.00019,0.00014,0.00002,0.00001,0.00001,0.00002,-1.1131,0.00012,0.00006,0.00005,0.00005,0.00006,0.00316,0.00231,0.00169,0.00167,0.0018,0.00191,101.03,100.9,100.35,100.26,100.18,100.17,1.24,1.25,0.69,0.62,0.6,0.7,312.91,231.93,21.64,7.29,18.41,69.61,18.98,15.35,1.59,1.75,1.63,4.32,0.00173,0.00116,0.0007,0.0007,0.00075,0.00084,0.00388,-0.0011,-0.00036,-0.00043,-0.00075,-0.00013,0.00787,0.00615,0.00085,0.00022,0.00116,0.00353,-5.8,-5.27,-39.95,-44.47,-47.83,-40.12,1.1277,1.1277,1.1277,1.1277,1.1277,1.1277,16,2,0
